address,leaderboard_pnl,leaderboard_volume,leaderboard_username,snapshot_url,name,x_username,verified,copyability_score,score_profitability,score_stability,score_copyability,score_focus,score_execution,realized_pnl_90d,avg_trade_pnl_90d,profit_factor_90d,win_rate_90d,max_drawdown_90d,max_losing_streak_90d,weekly_vol_90d,avg_trades_per_day_30d,avg_hold_hours_90d,near_settlement_ratio_90d,crypto_ratio,btc_ratio,market_concentration_hhi,median_trade_notional,avg_trade_notional,trades_count,closed_positions_count,buy_count_with_open_time,near_open_buy_ratio_10m,near_open_buy_ratio_30m,avg_open_delay_min,median_open_delay_min,cycle5_window_count,cycle5_first_minute_single_count,cycle5_first_minute_single_ratio,high_win_near_open
0xc59c0058c745e6b1893f638f047f00b76820cf84,5287.3639858631805,455246.610009,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xc59c0058c745e6b1893f638f047f00b76820cf84,0xC59C0058c745E6B1893F638F047F00b76820Cf84-1769785419221,,False,46.04,34.8,82.26,35.6,0.0,80.07,13.2206,0.2644,1.0136,0.5,144.2555,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0xd7eee5e918dc59fa32386a4ad8a89655946e9597,9918.415291556812,150265.12115,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xd7eee5e918dc59fa32386a4ad8a89655946e9597,Vitaaalya,,False,46.02,100.0,15.0,15.43,6.87,97.59,14068.8933,281.3779,11.22,0.76,1152.7948,4,2616.636,8.6,0.0,0.0,0.122,0.027,0.0236,133.69,495.1234,1000,50,0.0,0.0,0.0,0.0,0.0,705.0,100.0,0.1418,False
0x5cc5b031c7b8e43dc9cc9b6c4e496fd02815b83a,46920.52275117679,2780.466508,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x5cc5b031c7b8e43dc9cc9b6c4e496fd02815b83a,0x8dszc153187wmy,live34563456,False,45.99,86.45,0.0,15.0,66.48,88.74,2138.9389,42.7788,1.8913,0.48,1347.5235,9,1174.8433,24.8667,0.0,0.0,0.96,0.929,0.0019,53.3658,167.8583,1000,50,0.0,0.0,0.0,0.0,0.0,706.0,47.0,0.0666,False
0xfc1490c043e5ed6ec2ce7ea003e6b540b0eb2e9b,8814.5450036528,304494.764786,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xfc1490c043e5ed6ec2ce7ea003e6b540b0eb2e9b,darthgeek,,False,45.92,46.26,47.5,15.0,69.91,81.79,339.284,6.7857,1.0181,0.4,2153.2502,2,0.0,33.3333,0.0,0.0,0.998,0.998,0.0015,9.8,287.8972,1000,50,0.0,0.0,0.0,0.0,0.0,675.0,5.0,0.0074,False
0xf539c942036cc7633a1e0015209a1343e9b2dda9,12050.40844138374,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xf539c942036cc7633a1e0015209a1343e9b2dda9,iiooo99,,False,45.91,49.67,42.3,15.0,72.68,80.71,382.4896,7.6498,1.1884,0.46,865.5,5,0.0,33.3333,0.0,0.0,1.0,1.0,0.0893,3.6,3.9924,1000,50,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,False
0x22ce62625ba6a14ea7ab72acd9322e66ed978402,4742.170061879999,72449.87230400002,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x22ce62625ba6a14ea7ab72acd9322e66ed978402,aguantelaspu,,False,45.91,30.15,66.43,15.0,70.06,81.12,-133.0684,-2.6614,0.9111,0.4,412.7314,4,0.0,33.3333,0.0,0.0,1.0,1.0,0.002,5.9556,7.7968,1000,50,0.0,0.0,0.0,0.0,0.0,583.0,41.0,0.0703,False
0xa84edaf1a562eabb463dc6cf4c3e9c407a5edbeb,61513.18252884397,6023889.983950002,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xa84edaf1a562eabb463dc6cf4c3e9c407a5edbeb,VOID-PEPPER,,False,45.9,64.04,40.0,15.0,47.71,80.94,887.1768,17.7435,1.177,0.52,2517.254,4,0.0,33.3333,0.0,0.0,0.734,0.543,0.0368,4.91,22.6494,1000,50,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,False
0xa44249937cef98e2ba306107e09e18a9604cd722,13011.288628495726,393781.69399100007,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xa44249937cef98e2ba306107e09e18a9604cd722,0xAnonx0,,False,45.89,37.82,57.32,15.0,70.68,80.53,86.6975,1.7339,1.0472,0.38,448.4303,6,0.0,33.3333,0.0,0.0,0.998,0.998,0.0275,2.55,6.6421,1000,50,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,False
0xa1d3c69f0ddbc1b85d426cfd2a3289d443c9fc8b,12208.262016843815,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xa1d3c69f0ddbc1b85d426cfd2a3289d443c9fc8b,faker888111,,False,45.84,83.78,0.0,15.0,71.94,87.11,12492.7994,367.4353,1.6096,0.4118,16730.6422,14,32494.4443,11.4333,0.0,0.0,1.0,1.0,0.0646,42.4024,101.1175,343,34,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0345,False
0x2b15b1cab8917d786e44765002a07a78ee8c9b08,11797.14495540044,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x2b15b1cab8917d786e44765002a07a78ee8c9b08,BabyLooove,,False,45.8,100.0,22.5,33.09,2.46,41.11,106442.7003,2128.854,3.1926,0.84,45211.0643,2,16704.7421,5.2,0.0,0.0,0.0359,0.0275,0.0051,600.0,3774.7048,835,50,0.0,0.0,0.0,0.0,0.0,649.0,106.0,0.1633,False
0x945bccea4eeb353bf459e95c7c98ad8f3557e533,8328.529941811372,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x945bccea4eeb353bf459e95c7c98ad8f3557e533,hhkekekekke,,False,45.76,44.11,47.77,15.0,73.05,81.22,254.6474,5.0929,1.0805,0.42,827.3501,4,0.0,33.3333,0.0,0.0,1.0,1.0,0.1017,6.51,7.0589,1000,50,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,False
0x437bfe05a1e169b1443f16e718525a88b6f283b2,89049.72564465323,4143283.1615729993,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x437bfe05a1e169b1443f16e718525a88b6f283b2,MarbleFox,,False,45.72,76.33,32.5,35.6,0.0,80.07,1362.1372,27.2427,1.3662,0.56,1332.2727,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0x7a1f8583ebfd41c5958327ca264f7299c5821033,57867.69894799544,903589.0477659998,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x7a1f8583ebfd41c5958327ca264f7299c5821033,fason,fason_ink,False,45.71,44.1,47.5,15.0,70.49,84.98,267.5437,5.3509,1.0414,0.5,1878.8571,2,0.0,33.3333,0.0,0.0,1.0,1.0,0.0164,28.856,30.4393,1000,50,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,False
0x19a15ee029467816eb96dc303d81ee4b2fe47698,57407.256578652115,2422345.632034,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x19a15ee029467816eb96dc303d81ee4b2fe47698,7Horizon-X,,False,45.7,49.67,63.5,35.6,0.0,80.07,402.8135,8.0563,1.1312,0.5,561.0327,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0x5e32bad4e912a884e7d62e6430d0615e0ad68496,8922.549349954119,183915.34214899995,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x5e32bad4e912a884e7d62e6430d0615e0ad68496,Lostpenguin,,False,45.59,29.42,65.91,15.0,67.25,85.17,-146.2856,-2.9257,0.8734,0.7,424.1936,4,0.0,33.3333,0.0,0.0,1.0,0.883,0.0059,30.0,63.955,1000,50,0.0,0.0,0.0,0.0,0.0,244.0,25.0,0.1025,False
0xe0f61804cb82acbd5af267ad6cd3976846150e69,9161.572069790824,91940.505902,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xe0f61804cb82acbd5af267ad6cd3976846150e69,vibecodeking3,,False,45.58,48.56,83.78,15.0,0.09,82.64,284.0616,5.6812,1.3756,0.52,193.715,2,0.0,33.3333,0.0,0.0,0.0,0.0,0.0031,14.7114,16.0979,1000,50,0.0,0.0,0.0,0.0,0.0,519.0,55.0,0.106,False
0x2d8553bfc7dfdea6a87aec0d2c0c7d53ca18c543,16160.23346131383,5867.46,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x2d8553bfc7dfdea6a87aec0d2c0c7d53ca18c543,ToldYouSo10,,False,45.55,22.5,100.0,38.68,35.36,10.13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2333,0.0,0.0,0.5714,0.3265,0.0496,842.0,1358.757,49,37,0.0,0.0,0.0,0.0,0.0,36.0,5.0,0.1389,False
0x61276aba49117fd9299707d5d573652949d5c977,61464.0641188616,4308910.888991002,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x61276aba49117fd9299707d5d573652949d5c977,MuseumOfBees,,False,45.51,52.67,43.75,15.0,59.78,82.92,510.1938,10.2039,1.0964,0.5,1344.9104,3,0.0,33.3333,0.0,0.0,1.0,0.549,0.0352,16.4108,21.7121,1000,50,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,False
0xa7af152b6374f7f7bcab2bfabaf5f5af06beefb7,4677.986372215,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xa7af152b6374f7f7bcab2bfabaf5f5af06beefb7,seiyah16,,False,45.46,82.13,3.75,42.29,15.53,92.37,2351.6097,97.9837,1.5026,0.5,3958.2002,7,3056.7858,0.5,0.0,0.0,0.3043,0.0087,0.0538,80.51,385.1016,115,24,0.0,0.0,0.0,0.0,0.0,66.0,8.0,0.1212,False
0x68b790359f7978cba92f9620c79b00e0a88f2f68,12480.061902988087,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x68b790359f7978cba92f9620c79b00e0a88f2f68,996eth,,False,45.41,43.24,43.75,15.0,69.99,94.04,227.598,4.552,1.0865,0.68,1043.9695,3,0.0,33.3333,0.0,0.0,0.998,0.997,0.0053,94.8399,101.4003,1000,50,0.0,0.0,0.0,0.0,0.0,346.0,31.0,0.0896,False
0x1a2ea821cee7aa278681f96c55ebe89cc6694197,15757.362262000004,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x1a2ea821cee7aa278681f96c55ebe89cc6694197,ysq261,,False,45.37,82.23,0.0,15.0,72.14,86.45,15757.3623,508.302,1.477,0.2258,30760.2679,13,54643.7257,14.7333,0.0,0.0,1.0,0.9955,0.0752,38.118,89.593,442,31,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0385,False
0xfbb4ceff7a8f488610175800fab84ba1e23f85ca,23420.176083660062,1819051.31,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xfbb4ceff7a8f488610175800fab84ba1e23f85ca,0xFbb4Ceff7A8f488610175800FaB84bA1E23F85cA-1773513669731,,False,45.31,41.93,47.5,15.0,72.37,84.35,211.6579,4.2332,1.0215,0.5,1878.6873,2,0.0,33.3333,0.0,0.0,1.0,1.0,0.079,25.0,25.3836,1000,50,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,False
0xcc05ed045a0aff63f5447cba3c7194f849e0013a,12652.393675836976,47183.987377,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xcc05ed045a0aff63f5447cba3c7194f849e0013a,bdnma,,False,45.21,98.45,18.75,52.59,1.7,2.86,27900.3631,996.4415,2.8674,0.7143,5843.0643,3,4683.2037,1.3,0.0,0.0,0.0105,0.0,0.0409,1000.0,1997.6858,95,29,0.0,0.0,0.0,0.0,0.0,80.0,13.0,0.1625,False
0x31ae027e6fd37d471ab4938fc69797443a27ab5e,9362.274617000015,12303.86,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x31ae027e6fd37d471ab4938fc69797443a27ab5e,0x31ae027e6FD37D471aB4938FC69797443a27aB5E-1766406994426,,False,45.17,27.71,69.06,15.0,57.13,92.41,-203.5846,-4.0717,0.834,0.76,437.6425,3,0.0,33.3333,0.0,0.0,0.915,0.637,0.0011,80.7882,92.3338,1000,50,0.0,0.0,0.0,0.0,0.0,823.0,674.0,0.819,False
0xdc1e9e397b479e11591b1f3025c8ecd641e6d9c8,30409.243175329873,2295525.0359869986,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xdc1e9e397b479e11591b1f3025c8ecd641e6d9c8,blankandyellow,,False,45.08,53.89,43.75,15.0,55.25,81.6,530.3936,10.6079,1.1479,0.52,1287.4411,3,0.0,33.3333,0.0,0.0,1.0,0.372,0.0315,8.665,13.3284,1000,50,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,False
0xf2f6af4f27ec2dcf4072095ab804016e14cd5817,42373.73178678649,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xf2f6af4f27ec2dcf4072095ab804016e14cd5817,gopfan2,r_gopfan,False,45.05,100.0,22.5,15.0,1.72,78.1,259333.3928,5186.6679,11.0705,0.8,13133.0324,2,39173.5795,11.3333,0.0,0.0,0.022,0.02,0.0078,410.9302,2565.1881,1000,50,0.0,0.0,0.0,0.0,0.0,679.0,94.0,0.1384,False
0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,111239.74292273558,1187735.6106280002,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,,False,45.03,49.71,49.1,15.0,54.54,80.88,396.6591,7.9332,1.1514,0.52,881.0737,3,0.0,33.3333,0.0,0.0,0.924,0.44,0.0654,4.54,6.4058,1000,50,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,False
0xd84c2b6d65dc596f49c7b6aadd6d74ca91e407b9,515271.7258198169,5633876.032039998,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xd84c2b6d65dc596f49c7b6aadd6d74ca91e407b9,BoneReader,,False,44.99,33.5,79.84,15.0,32.7,82.68,-10.8499,-0.217,0.9638,0.58,114.7371,4,0.0,33.3333,0.0,0.0,0.61,0.195,0.0123,14.995,108.3604,1000,50,0.0,0.0,0.0,0.0,0.0,110.0,3.0,0.0273,False
0xdb86073bf86cc550bdf76e57a1db06d1815c1a3a,6569.430514831031,698090.7158129998,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xdb86073bf86cc550bdf76e57a1db06d1815c1a3a,poolboy25,,False,44.96,29.09,69.76,15.0,59.95,80.82,-108.913,-2.1783,0.7743,0.44,255.336,5,0.0,33.3333,0.0,0.0,1.0,0.557,0.0342,4.2,4.8004,1000,50,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,False
0x0a6d26d31b28fd5a84c301f8b27296612f3b1d0a,5684.711531194771,76548.279893,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x0a6d26d31b28fd5a84c301f8b27296612f3b1d0a,Bikesarethebest,,False,44.6,53.2,64.33,15.0,18.47,80.79,420.0988,8.402,1.3855,0.76,626.1039,2,0.0,33.3333,0.0,0.0,0.28,0.222,0.0106,4.0325,9.041,1000,50,0.0,0.0,0.0,0.0,0.0,719.0,126.0,0.1752,False
0x14b0a3270a36102734d81a77ec8167a0791d8d0e,10874.08544237617,47686.38644799999,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x14b0a3270a36102734d81a77ec8167a0791d8d0e,comeback24,,False,44.46,100.0,15.47,15.0,5.55,83.72,8896.2328,177.9247,9.9389,0.22,656.1887,37,7175.5881,33.3333,0.0,0.0,0.088,0.059,0.0038,21.1544,100.8906,1000,50,0.0,0.0,0.0,0.0,0.0,347.0,29.0,0.0836,False
0x37c94ea1b44e01b18a1ce3ab6f8002bd6b9d7e6d,40718.46790356084,613992.9019560001,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x37c94ea1b44e01b18a1ce3ab6f8002bd6b9d7e6d,abrak25,,False,44.46,40.44,47.5,15.0,72.03,80.51,171.2087,3.4242,1.0147,0.5,1149.3774,2,0.0,33.3333,0.0,0.0,1.0,1.0,0.0676,2.46,3.1537,1000,50,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,False
0x3cff88ce3c624a08a2b967c971109b8d22f4c216,16070.381033094009,83587.250549,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x3cff88ce3c624a08a2b967c971109b8d22f4c216,gleek,,False,44.42,36.7,51.46,15.0,69.94,83.97,62.8352,1.2567,1.0247,0.34,745.3295,4,0.0,33.3333,0.0,0.0,1.0,0.994,0.0029,22.6812,44.1542,1000,50,0.0,0.0,0.0,0.0,0.0,505.0,58.0,0.1149,False
0x3abffa6d0b8a22423a66064ca458499225feb143,31512.61697859837,198313.07704399995,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x3abffa6d0b8a22423a66064ca458499225feb143,20251021,,False,44.27,35.56,77.54,15.0,28.88,80.59,24.904,0.4981,1.0431,0.56,249.1609,3,0.0,33.3333,0.0,0.0,0.407,0.404,0.0154,2.94,12.9099,1000,50,0.0,0.0,0.0,0.0,0.0,118.0,5.0,0.0424,False
0x79d3f5e3b4d729f994ba221ae2bd3af28a5a6100,11620.29155329834,350041.0463299999,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x79d3f5e3b4d729f994ba221ae2bd3af28a5a6100,soltrader2,,False,44.26,29.74,59.87,15.0,70.81,80.5,-90.7495,-1.815,0.7947,0.42,225.0319,8,0.0,33.3333,0.0,0.0,1.0,1.0,0.0271,2.4,3.41,1000,50,0.0,0.0,0.0,0.0,0.0,62.0,3.0,0.0484,False
0xe55108581aec68af7686bd4cbc4f53ef93680a67,6716.714846010567,2023.48,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xe55108581aec68af7686bd4cbc4f53ef93680a67,NeverYES,,False,44.25,100.0,26.25,38.23,5.53,0.0,74883.9138,6807.6285,25.0811,0.8182,2252.4141,1,26355.429,0.2,0.0,0.0,0.0769,0.0,0.0689,2498.0,3417.1477,65,15,0.0,0.0,0.0,0.0,0.0,56.0,5.0,0.0893,False
0xe12cf4c1a01f0e8fe6e2aec612e8cef1193d00ec,5406.424828000001,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xe12cf4c1a01f0e8fe6e2aec612e8cef1193d00ec,xiaowancheng,,False,44.25,78.93,0.0,15.0,71.56,85.26,5406.4248,128.7244,1.1944,0.1429,27816.4121,36,6345.7716,15.7,0.0,0.0,1.0,1.0,0.0521,30.5999,73.5647,471,42,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0256,False
0xe594336603f4fb5d3ba4125a67021ab3b4347052,65765.53933700215,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xe594336603f4fb5d3ba4125a67021ab3b4347052,0xE594336603F4fB5d3ba4125a67021ab3B4347052-1769022918519,,False,44.21,55.12,43.75,15.0,46.45,81.78,617.7589,12.3552,1.0299,0.5,6316.4598,3,0.0,33.3333,0.0,0.0,0.811,0.371,0.0227,9.747,19.0579,1000,50,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,False
0x25dcf4635fe93082e0849fbbf81c95680cf5e33b,8252.428220679169,67119.50345300001,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x25dcf4635fe93082e0849fbbf81c95680cf5e33b,XieGuangKun,jaygo_jiege,False,44.2,100.0,11.25,15.0,7.23,88.86,7230.6406,144.6128,4.311,0.74,1318.025,5,2738.9975,29.9,0.0,0.0,0.142,0.025,0.0072,54.1918,176.354,1000,50,0.0,0.0,0.0,0.0,0.0,542.0,71.0,0.131,False
0xfe18e291e2071207185f10c2e4864a28b161e2bb,14147.977911770597,287.38615000000004,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xfe18e291e2071207185f10c2e4864a28b161e2bb,Panginoon,,False,44.18,77.51,3.98,15.0,70.15,81.0,1100.8308,22.0166,1.9124,0.2,911.6596,19,766.4648,33.3333,0.0,0.0,1.0,0.989,0.014,5.2338,17.5232,1000,50,0.0,0.0,0.0,0.0,0.0,127.0,4.0,0.0315,False
0xe36c0cd721947500ba47c8cbb6c41cfd2b301369,4833.198117731145,11806.364012,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xe36c0cd721947500ba47c8cbb6c41cfd2b301369,CentralC4,,False,44.17,56.84,26.25,15.0,69.66,85.96,565.8554,11.3171,1.3091,0.92,1795.1896,1,931.5814,15.0667,0.0,0.0,0.9937,0.9937,0.0034,35.0,139.5508,477,50,0.0,0.0,0.0,0.0,0.0,316.0,50.0,0.1582,False
0x02b3ffa8200feaf6263b88b69b70947cd20af446,11442.280189999989,138771.433968,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x02b3ffa8200feaf6263b88b69b70947cd20af446,fason2,,False,44.12,22.31,66.57,15.0,70.16,84.78,-388.8932,-7.7779,0.6981,0.54,576.2639,2,0.0,33.3333,0.0,0.0,1.0,1.0,0.0054,27.58,27.0575,1000,50,0.0,0.0,0.0,0.0,0.0,330.0,28.0,0.0848,False
0x90c9b9822730296629906bab8e5779ae29fc7e8b,10954.379601033905,676349.8856000002,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x90c9b9822730296629906bab8e5779ae29fc7e8b,user5670,,False,44.1,35.15,40.0,28.19,70.37,80.4,25.9325,0.5186,1.0048,0.5,1481.8911,4,0.0,5.6333,0.0,0.0,1.0,1.0,0.0125,1.8328,44.5043,204,50,0.0,0.0,0.0,0.0,0.0,138.0,11.0,0.0797,False
0xe00740bce98a594e26861838885ab310ec3b548c,104981.69405997916,1470023.0488119998,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0xe00740bce98a594e26861838885ab310ec3b548c,distinct-baguette,,False,44.05,67.67,36.25,15.0,32.96,81.93,971.3195,19.4264,1.3164,0.5,1245.6968,5,0.0,33.3333,0.0,0.0,0.635,0.131,0.037,10.6077,16.6987,1000,50,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.027,False
0x732f189193d7a8c8bc8d8eb91f501a22736af081,157260.08369328434,2521569.1248919996,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x732f189193d7a8c8bc8d8eb91f501a22736af081,0x732F1,,False,44.0,33.32,70.41,15.0,42.77,81.89,-17.1127,-0.3423,0.9604,0.48,157.4972,6,0.0,33.3333,0.0,0.0,0.748,0.297,0.0561,10.355,14.0143,1000,50,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,False
0x89207d195197abcfaef9fae99d5483fcdab14ca5,24827.95284675464,703903.5554820001,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x89207d195197abcfaef9fae99d5483fcdab14ca5,oneoneone111,,False,43.99,36.56,71.66,35.6,0.0,80.07,55.1942,1.1039,1.0358,0.5,296.3436,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0x57e4bd0fa030e6a6fdde7ee0b58aa497b4f6835e,11634.736485261448,3574.538404,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x57e4bd0fa030e6a6fdde7ee0b58aa497b4f6835e,imjustalarp,,False,43.88,79.09,0.0,51.03,1.34,92.99,3382.6772,67.6535,1.212,0.5,7865.6552,9,5111.9538,3.8333,0.0,0.0,0.0254,0.0,0.0065,314.3813,886.1236,552,50,0.0,0.0,0.0,0.0,0.0,217.0,16.0,0.0737,False
0x70e37a88bc5ed47e36fe5776593c75684cfe4f48,10665.600992186364,0.0,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x70e37a88bc5ed47e36fe5776593c75684cfe4f48,rrrewdffdd,,False,43.86,68.23,11.25,15.0,73.8,81.21,1024.6723,20.4934,1.2598,0.42,1691.7451,5,724.5527,33.3333,0.0,0.0,1.0,1.0,0.1266,6.42,6.7078,1000,50,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,False
0x6b1bdf3c115b85083dd41feae4daf7a634531923,11792.222111347386,260871.515823,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x6b1bdf3c115b85083dd41feae4daf7a634531923,0x5592,,False,43.86,33.16,66.78,15.0,49.21,80.64,-31.0476,-0.621,0.9734,0.48,321.6024,5,0.0,33.3333,0.0,0.0,0.91,0.277,0.0445,3.18,3.812,1000,50,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0417,False
0x4dab9e8cc5b2bb970de6243e501a0611d7886d0e,10671.564522213646,85079.290365,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x4dab9e8cc5b2bb970de6243e501a0611d7886d0e,0x4dAB9E8cc5b2Bb970de6243E501a0611d7886d0E-1772206780506,,False,43.81,24.7,65.03,15.0,68.79,80.59,-269.9181,-5.3984,0.6973,0.36,360.4566,5,0.0,33.3333,0.0,0.0,0.99,0.949,0.0173,2.885,6.2574,1000,50,0.0,0.0,0.0,0.0,0.0,112.0,4.0,0.0357,False
0x55e2436d747835c7e40b0c6cf92f632bf1215fc9,12113.56736152,23034.9,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x55e2436d747835c7e40b0c6cf92f632bf1215fc9,Rhabarberbarbarbar,,False,43.53,93.1,22.5,18.86,39.45,20.19,5367.2696,107.3454,2.4082,0.8,2714.0903,2,2327.9255,6.9333,0.0,0.0,0.5662,0.5251,0.028,736.6128,2672.3146,219,50,0.0,0.0,0.0,0.0,0.0,145.0,23.0,0.1586,False
0x39636344f4906695016c13a78a8cd4ea705b2b0b,50886.2886541482,951245.0384320002,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x39636344f4906695016c13a78a8cd4ea705b2b0b,mapleghost,,False,43.51,29.86,55.5,15.0,70.54,83.53,-156.7111,-3.1342,0.9304,0.46,572.1785,5,0.0,33.3333,0.0,0.0,1.0,1.0,0.0179,20.0405,48.0449,1000,50,0.0,0.0,0.0,0.0,0.0,206.0,1.0,0.0049,False
0x113d4c0b5a6702ab045ea2cba7c3f71d51fc3ce8,43562.92023395316,262130.85424799993,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x113d4c0b5a6702ab045ea2cba7c3f71d51fc3ce8,charles-de-g,,False,43.32,30.51,54.91,15.0,70.3,81.55,-122.5392,-2.4508,0.9214,0.48,501.9355,6,0.0,33.3333,0.0,0.0,1.0,1.0,0.0102,8.4,8.1104,1000,50,0.0,0.0,0.0,0.0,0.0,185.0,2.0,0.0108,False
0x4b188496d1b3da1716165380999afb9b314c725f,48281.33002259156,810447.905526,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x4b188496d1b3da1716165380999afb9b314c725f,blue-walnut,,False,43.23,43.84,61.82,15.0,31.69,80.8,241.8061,4.8361,1.0953,0.52,515.1109,4,0.0,33.3333,0.0,0.0,0.644,0.0,0.0904,4.0953,4.7716,1000,50,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,False
0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,190175.20465179425,2911011.9423539997,,https://data-api.polymarket.com/v1/accounting/snapshot?user=0x70ec235a31eb35f243e2618d6ea3b5b8962bbb5d,vague-sourdough,,False,43.21,30.86,78.12,15.0,28.9,81.71,-69.5348,-1.3907,0.8509,0.54,236.205,3,0.0,33.3333,0.0,0.0,0.625,0.0,0.0258,9.3,14.8377,1000,50,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,False
